gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BG01637,15.582033907238143,-1.0485502633153678,0.6737714855052602,-1.5562401880647436,0.11965098826306331,0.7337178145692687
BG00453,10.184097223630694,1.1287967726669383,0.7273525345257504,1.5519252619404678,0.12068010756605688,0.7346843368561203
BG01510,100.58092378463891,-0.8738097054581425,0.5648815358729075,-1.5468901884141966,0.12188972737965205,0.7372405205833372
BG01740,62.04104478354903,0.940713334417808,0.608496463389786,1.5459635199477124,0.12211337832342561,0.7372405205833372
BG01064,31.14582297138848,1.0384035027633245,0.6744203961399815,1.5396976555077309,0.12363406858655289,0.7387286257295227
BG00724,200.88552003840587,0.8185447964386231,0.53175191953865,1.5393358563685031,0.12372232460822587,0.7387286257295227
BG01470,42.27554961347463,-1.08677077078362,0.7063017892618524,-1.538677640784956,0.12388301352440106,0.7387286257295227
BG01012,55.134197256672145,-1.0292922510070839,0.6720643179825853,-1.5315383118342478,0.12563640529419653,0.7420319248177503
BG01761,66.41353626086499,-0.8348106783950457,0.5452607285678686,-1.5310302661768478,0.12576191262821415,0.7420319248177503
E2F1,14.20315225507318,1.2172943820261104,0.7955126245941454,1.5302012116365213,0.12596693156699953,0.7420319248177503
BG00355,1294.165116293151,1.0304046066476655,0.6758514097843569,1.5246022893944033,0.12735832603288105,0.7429299468637826
BG00154,4781.079040744019,-0.972406017949545,0.6388150329592847,-1.522202778236,0.1279582792230461,0.7429299468637826
BG01505,207.1152358558701,0.8805050204176837,0.5778785397807601,1.5236852726037142,0.12758735015704006,0.7429299468637826
BG01085,512.6383097976952,-0.8414858506712128,0.5531030261797133,-1.5213907913022313,0.12816179839368344,0.7429299468637826
BG00717,20.365771601808607,1.0668529723995557,0.7024950626977646,1.5186625914530438,0.128847447340427,0.7439406185727034
BG00993,25.13296737240121,0.8762428822222014,0.5811007505767714,1.507901824859952,0.13157965554254658,0.7567130387921157
BG00935,13.39915413765567,1.2076502201652586,0.8021156781684964,1.5055811188265709,0.13217473845471378,0.7571426946913722
BG01348,26.465802604927884,-0.888934588876279,0.5948479078408843,-1.494389703920855,0.13507379110500384,0.7634635756107794
BG01337,53.82138666249017,-0.794404357631971,0.5519428517841296,-1.4392873375641986,0.1500691289516721,0.7634635756107794
BG00981,3662.1901374772315,-0.8763616869014547,0.6004042035395056,-1.459619505884741,0.1443946753498098,0.7634635756107794
BG01846,13.371854079415181,-1.066303060572068,0.7299000221697135,-1.460889201513321,0.14404585053849484,0.7634635756107794
BG00419,87.20356269061455,0.8378736330611247,0.5747487591467316,1.457808511505143,0.14489333154779335,0.7634635756107794
BG00060,126.50902439931353,0.9660710183139846,0.6701319299625813,1.44161317364467,0.1494115299812501,0.7634635756107794
BG00860,289.82825481336175,-0.8140090917029992,0.5464493840789092,-1.4896331031191232,0.13632073301892814,0.7634635756107794
BG00553,15.358674904662356,0.9778578755571798,0.6540059522788046,1.495181920210286,0.13486697069857131,0.7634635756107794
BG00415,73.80760898935183,-0.898854672784418,0.6132108575393402,-1.4658166301739894,0.14269824922661753,0.7634635756107794
BG00455,36.455303404761615,-0.8978713899168999,0.6067139618003426,-1.479892414627457,0.1389019603263049,0.7634635756107794
BG01105,27.68775791269714,1.1490596675265463,0.7858475732264398,1.4621915326516481,0.14368873130039933,0.7634635756107794
BG00896,167.2747431129177,1.1430197434203397,0.7931161531087375,1.44117572052984,0.14953504579739924,0.7634635756107794
BG00372,22.90065892877656,-0.9924101635208961,0.6837940086432172,-1.451329129791638,0.1466882336178065,0.7634635756107794
BG00388,54.5883692539223,-0.8328837986758925,0.5730795225874421,-1.453347687098362,0.1461272432475829,0.7634635756107794
BG01529,247.84152063832812,-0.7746646602459248,0.531980149711914,-1.4561909136373474,0.1453398506666088,0.7634635756107794
BG01153,77.15959962622888,-0.9775112512310619,0.6582692516513636,-1.4849717631179542,0.1375513042063421,0.7634635756107794
BG00362,149.27520786767488,-0.7574877204004132,0.5138003802164695,-1.4742840791228604,0.1404051199757327,0.7634635756107794
BG00157,19.96250308526384,-0.9825873272615113,0.6817265893135753,-1.4413217009048598,0.14949381926991062,0.7634635756107794
BG00619,22.555009964408296,0.8685002873414536,0.5919810037782437,1.4671083730700152,0.14234657675619788,0.7634635756107794
BG01387,68.4171458968524,0.9447792434798185,0.6562216019459827,1.43972591069562,0.14994495969975677,0.7634635756107794
BG01677,183.63380482669484,0.9034891272749099,0.6185790033993888,1.46058809353341,0.14412851575302033,0.7634635756107794
BG00701,408.223097077421,0.7505658227383926,0.5093204473315397,1.4736612807728398,0.14057281277443423,0.7634635756107794
BG00857,29.50337111820291,-0.850191170887001,0.5781830547231372,-1.4704532828173504,0.14143902951840923,0.7634635756107794
BG00505,282.6490872393824,0.7502604193266345,0.5184148549396822,1.447220140738304,0.14783527734794918,0.7634635756107794
BG00308,39.914227193011065,-0.971878121741992,0.661712500107482,-1.4687316947830513,0.14190557717303512,0.7634635756107794
BG00682,1160.2533115849128,-0.7914801628012054,0.5486189403042925,-1.4426774299155796,0.14911136007767042,0.7634635756107794
BG01065,37.52239119687337,1.054397817508898,0.7124563908144159,1.4799471674380031,0.1388873466758421,0.7634635756107794
BG01701,1066.0860804005783,0.8057520781915223,0.5503475237540929,1.4640786837655502,0.14317245077691682,0.7634635756107794
BG00672,44.34897613863763,-0.794846852043544,0.5481517475241248,-1.4500489246521318,0.1470448765192998,0.7634635756107794
BG00924,162.16847319606458,-0.9549928756873692,0.6478923747133155,-1.4739992519744378,0.14048179256938537,0.7634635756107794
BG00743,76.62691737201631,1.1447263630899367,0.7866968951048977,1.4551047172206006,0.1456402734521806,0.7634635756107794
IL6,214.77821856720007,0.8063308382502793,0.5600255051338939,1.439810920857073,0.14992090060950958,0.7634635756107794
BG00853,1382.8867670080492,-0.744635299328287,0.5186363383900154,-1.4357561246861956,0.1510717486181726,0.7658863910781921
BG01339,2172.6807091881556,-0.8799752047541939,0.6151553850923922,-1.4304925650972353,0.15257569819021585,0.7665683454442588
BG01906,747.4768190583937,-0.8514049513851448,0.6023692932509188,-1.41342688102544,0.15753024642167612,0.7665683454442588
BG00249,19.898309391554733,-1.030277293176508,0.7260407707391912,-1.4190350386625945,0.1558888010823644,0.7665683454442588
BG01055,23.440371674449377,0.9947309142382722,0.7038188472588022,1.4133337265867483,0.15755762183955624,0.7665683454442588
BG01705,55.62198170375128,-0.8382576670318729,0.5887087420477558,-1.4238919981315203,0.15447773853276953,0.7665683454442588
BG00474,28.070134157610187,-0.941577053844127,0.6620559872123228,-1.4222015539935917,0.15496774778982367,0.7665683454442588
BG00987,77.03071615082266,0.7830718722761578,0.55542681053118,1.409856091619471,0.1585821800541044,0.7665683454442588
BG01306,50.072633833966705,0.8613668631620196,0.6060724721102322,1.4212274980298967,0.15525063304327297,0.7665683454442588
BG00078,37.258178433153525,-0.9230499831037031,0.6542400245823629,-1.4108736066597827,0.15828188578676705,0.7665683454442588
BG01140,23.946301406576776,0.8903302882715532,0.6234801960584231,1.428000911496674,0.1532915961648519,0.7665683454442588
BG01358,20.461555827354164,-0.9958665446580914,0.7019301323561756,-1.4187545152325296,0.15597059760300688,0.7665683454442588
BG00618,72.65811923630807,0.7678391081379761,0.541175595599048,1.418835428615412,0.1559470011053455,0.7665683454442588
BG01528,24.49386851125573,-0.9493690587870208,0.6676171098609803,-1.4220262554156384,0.15501862908374264,0.7665683454442588
BG01016,111.5226412929304,-0.7004964499709642,0.49596131377087505,-1.4124013920460348,0.15783180682635622,0.7665683454442588
BG00047,18.3607981525176,-0.9480712610781343,0.6735830355853936,-1.4075046593983622,0.15927779658786134,0.7673814372031068
BG01596,76.65386552369627,0.8541256129445872,0.6121611393818923,1.3952627143353298,0.16293663133646374,0.7724493873423949
BG01422,12.706033311083734,-0.9304096013056717,0.667810234708937,-1.3932245313838112,0.1635519037697526,0.7724493873423949
BG01378,12.85417432657953,-1.0530691037760866,0.7528694368581997,-1.3987406743068898,0.16189076228621968,0.7724493873423949
BG00013,75.66774407726744,-0.7152794320213162,0.5127619264522546,-1.3949542567839595,0.16302963408481586,0.7724493873423949
BG00081,15.253812952316322,0.9013811875296746,0.6438126292677794,1.4000675764233343,0.1614930833315601,0.7724493873423949
BG00996,742.2466910212283,-0.911764031753807,0.6557619345276412,-1.3903887733443532,0.1644108537147534,0.7724493873423949
BG01468,12.19241685519767,-1.1842322994222083,0.8520625044108239,-1.389842051835235,0.16457684541315631,0.7724493873423949
BG01186,683.6887357545047,1.042924790263889,0.7464056597210602,1.397262703840752,0.1623345869095436,0.7724493873423949
BG00290,161.56824624849676,0.7922207262404001,0.5715180546050831,1.386169202979636,0.1656952430428943,0.7751980020173993
BG01362,47.74315012684284,0.7612890394962372,0.5511790588884375,1.3812009495272342,0.16721718291555743,0.7770409152034894
BG01367,370.761672942916,0.7542337262551664,0.5454992254282485,1.3826485741809245,0.1667726473672928,0.7770409152034894
BG00266,314.0267769971696,-0.735546695199215,0.5331361410316885,-1.3796601629291825,0.1676913040370417,0.7770409152034894
BG01463,6.763420614810877,1.1116700320127064,0.8078180095148121,1.3761392032846513,0.1687785402827875,0.7771290383273918
BG01433,64.52210992248969,0.9130426674061389,0.663278002244495,1.3765610563239765,0.16864799817765463,0.7771290383273918
BG01307,487.17516750390524,-0.7110606433702271,0.5215058120874599,-1.3634759707164634,0.172732552487322,0.7780986497493916
BG01262,101.24229006565538,-1.1594128437934803,0.8493530256421782,-1.365054116239678,0.1722360418541634,0.7780986497493916
BG01235,319.43725988851617,-0.6802284865798561,0.49871412428040374,-1.363964751472319,0.17257865971424424,0.7780986497493916
BG01206,68.55709036785943,-1.0429262483759916,0.764050445236268,-1.3649965848177557,0.17225412341734603,0.7780986497493916
BG00676,17.4795933926052,-0.9323964155492911,0.6835999746114827,-1.3639503367144057,0.172583196737349,0.7780986497493916
BG00494,20.856022062529508,-0.9103085403780166,0.6641495736176186,-1.3706378450558534,0.170487879303442,0.7780986497493916
BG00582,97.87623316016247,0.8212908531668431,0.5991829392475154,1.3706846429877697,0.17047328412053153,0.7780986497493916
BG00329,57.88403803484238,-0.7773668029423936,0.5711452061601567,-1.3610668435242186,0.17349256656849932,0.7782239360986674
BG00744,15.238978796080906,-1.030117347579522,0.7574395164240796,-1.3599994788267344,0.17383008881928996,0.7782239360986674
BG01293,68.36695180623384,0.8398609567361027,0.6219904777672429,1.3502794443910922,0.17692636333901446,0.7890743671418001
BG01277,25.05490955158848,0.8695131301346428,0.6445633307659814,1.3489956512129495,0.177338362924652,0.7890743671418001
BG00071,43.060582865187484,0.7825096327348192,0.5837558043217907,1.340474264995003,0.1800912055739069,0.7983727353358997
BG00319,25.15656495946108,-0.9892026475189674,0.7388945555635512,-1.3387602332033794,0.1806487405310533,0.7983727353358997
BG00354,185.9346493225436,-0.7471567692623772,0.5586407646231043,-1.3374547948831805,0.18107422863288447,0.7983727353358997
BG01351,420.5597489972784,0.7711296678002338,0.578184082228545,1.3337096117001388,0.18229904352530402,0.8000751668934828
BG01764,57.70918223826616,-0.8120308286377788,0.6092148296894278,-1.3329137589308928,0.1825601068100593,0.8000751668934828
BG00262,30.66203030796014,-0.7998753545069921,0.603754544401316,-1.3248353356911786,0.18522577207982638,0.8022565631047307
BG01845,193.11630231751943,0.8360943582569252,0.6298456546809398,1.3274591196163203,0.18435685436495264,0.8022565631047307
BG01830,86.19865026282059,-0.6927852809361744,0.5229665373763455,-1.3247220069027503,0.18526337127366976,0.8022565631047307
BG01402,17.072794587320526,0.9491257981805047,0.7155051886759212,1.3265114120792196,0.18467035759946093,0.8022565631047307
BG00861,901.0448860396081,-0.6624884695811388,0.5037780520867738,-1.3150403572306237,0.188496339548183,0.8027311741409432
BG01725,28.191279354930597,1.0247094400474936,0.7937639735812281,1.2909497963535783,0.19672108652960618,0.8027311741409432
BG00737,31.774208747112436,-0.7073857066694426,0.5432447127519148,-1.3021492709722635,0.19286536279694755,0.8027311741409432
BG00773,70.37729358950493,-0.6766687664312514,0.5181823343811015,-1.3058507045390508,0.19160333314700118,0.8027311741409432
BG00783,32.13662634846356,-0.8252201980814973,0.6393884320105248,-1.2906398626678839,0.1968285865848599,0.8027311741409432
BG00423,287.1910211724224,0.7051732937583317,0.5437790238617931,1.2968012056632006,0.1946995957622527,0.8027311741409432
BG01562,52.98800405432322,-0.6973674735079296,0.5413119887343371,-1.2882912036337344,0.1976446139903737,0.8027311741409432
BG00937,84.11386471063737,-0.9493809349665071,0.7320992342258369,-1.2967926895462965,0.1947025267162319,0.8027311741409432
BG01333,148.36032440690082,-0.961718068515581,0.730478647698361,-1.31655876807053,0.18798656730705932,0.8027311741409432
BG00379,86.12298886951697,-0.6581479236042694,0.501548729532018,-1.3122312645839418,0.18944211594370008,0.8027311741409432
BG00376,230.73483281641344,-0.7945115863293203,0.6122318455469848,-1.2977299238975093,0.1943801571584648,0.8027311741409432
BG01292,12.629947519948265,-1.1050620052713627,0.8524691176663468,-1.29630737626777,0.19486960830985056,0.8027311741409432
BG01237,20.39811750436296,-0.8087000518108391,0.6283004607487765,-1.287123123938301,0.19805137678786278,0.8027311741409432
BG01189,50.39388125580789,-0.6784336479627403,0.524700726845513,-1.2929916298028887,0.19601395404742128,0.8027311741409432
BG00818,11.681855791810927,-0.913039892809528,0.6964776132338444,-1.3109393259176765,0.18987826319356182,0.8027311741409432
BG00269,81.72476180995739,-0.7035231546659246,0.5318871733667173,-1.3226924616602296,0.18593767145448026,0.8027311741409432
BG00692,65.51468276390648,0.7247990686684489,0.5509282282416906,1.3155961729927579,0.18830961874617846,0.8027311741409432
BG01164,37.14404251019128,-0.8424496466456378,0.655342411139371,-1.2855106465350905,0.19861389875652202,0.8027311741409432
BG00499,22.92175081436311,-0.9462457428358113,0.7172422694995578,-1.319283292514308,0.18707442124770013,0.8027311741409432
BG00491,9.352916039517906,0.9509006868739985,0.7366246853695241,1.2908889774675198,0.1967421780816323,0.8027311741409432
BG00127,19.792679174649468,-0.8046985037338178,0.6253737243620072,-1.2867481833438938,0.19818207285918055,0.8027311741409432
BG01432,20.289601983813956,-0.8571503676407243,0.6633879076694927,-1.2920801807375817,0.19632937870487843,0.8027311741409432
BG01472,415.7373837509308,0.6369173026897813,0.4879267290410643,1.3053544001197315,0.19177219807104862,0.8027311741409432
BG01419,29.75649211385182,-0.7807562403484261,0.604526576796573,-1.2915168171525329,0.19652452747557603,0.8027311741409432
BG00699,548.4609133328813,-0.8145777073930672,0.6373558579949029,-1.278057928196812,0.20122900179385417,0.8088071757183917
BG01107,76.11021504159321,-0.683564096641498,0.5348257939467796,-1.2781060756196798,0.20121202700118557,0.8088071757183917
BG01719,28.395254744666417,-0.8814884648869052,0.6919055671311903,-1.2740011162820557,0.20266302056167895,0.8123269832430933
BG01437,34.06616628011178,-0.8022297346168833,0.6316410894358561,-1.2700721153739172,0.20405894327606255,0.8134404451141671
BG01063,432.5946976005874,-0.8374407271003205,0.659120871985663,-1.2705419638395794,0.2038916449010726,0.8134404451141671
BG00162,7.453766565890128,0.994835724634431,0.7867277039178474,1.264523569819927,0.20604216636693262,0.8191020548193633
BG01458,96.67720173526153,-0.6857945494443981,0.543145122059675,-1.2626359357583445,0.2067200470879158,0.8195576798717098
BG01742,42.83386073409911,-0.6818164006944633,0.540931022790808,-1.2604498022257808,0.2075071455192704,0.8204426541590718
BG01418,10.224025738718943,0.9964558945773044,0.7947745188834381,1.2537592372453061,0.20992952948486443,0.8277709089443841
BG01741,19.278686722109885,0.7820967278200986,0.6247370000339258,1.2518815562030543,0.21061302634618828,0.8282214954964972
BG00967,135.0362821788237,0.7231615973523058,0.5785232650893936,1.250012991682474,0.2112948015344026,0.8286629008963767
BG01431,58.1877173364183,-0.6379141497904246,0.5110428047393732,-1.248259722814715,0.21193595904210094,0.8289430656082174
BG00005,48.236570897441815,0.6392200688242302,0.5145528885035499,1.2422825390860095,0.2141323353750847,0.8352883323612553
BG00846,398.18067695278063,0.9369304886788401,0.7555198378938405,1.2401136829056896,0.21493334869790004,0.8361711827685683
BG01176,18.881065938622278,-0.8614919597705126,0.6957820261419946,-1.238163573364139,0.2156554152322372,0.8367430111010803
BG01651,1315.6154964912114,0.8350741958533197,0.6857152831314545,1.2178147642266164,0.22329437243905292,0.8369123567216267
BG01430,329.32735693464826,0.7166146227891894,0.5887674083791481,1.2171438374314896,0.2235494941592241,0.8369123567216267
BG00872,57.241772162125805,-0.9496616083359739,0.7700809524301678,-1.2331971143281728,0.21750223174216932,0.8369123567216267
BG01918,66.33262265239401,0.7268419652021155,0.5961846417974582,1.2191558021533966,0.2227850635657206,0.8369123567216267
BG01489,32.57045683962191,-0.7146600429245686,0.5888414830513465,-1.2136713589219914,0.22487324556397448,0.8369123567216267
BG00700,51.06143794720493,-0.8392142596478659,0.682752603453403,-1.229163031240116,0.21901068659033573,0.8369123567216267
BG01655,11.271121813325259,-0.8598958114140356,0.7020483407195217,-1.2248384641615102,0.22063608939002832,0.8369123567216267
BG01029,89.49405043062116,0.6440508135984941,0.5228715809460733,1.2317571600146284,0.21803981057271604,0.8369123567216267
BG01605,47.87945396805981,0.8595260394877265,0.706637225849432,1.2163611087068198,0.22384739227922545,0.8369123567216267
BG01721,19.950044690514453,-0.8065637542609921,0.6641857775961911,-1.2143646875127208,0.22460849375420988,0.8369123567216267
BG00230,164.32832972318602,-0.8347475211798211,0.6791318219337245,-1.2291391659472009,0.21901963277959013,0.8369123567216267
BG01604,210.7573856377925,-0.6615788141830643,0.5451394690918908,-1.2135955139794623,0.22490222094718626,0.8369123567216267
BG00895,8.892133588068088,0.9779120151596121,0.8009790813354783,1.2208958235577543,0.22212546599320104,0.8369123567216267
BG01588,3299.27555399093,0.6855178183797026,0.5547868236813016,1.2356418521819466,0.2165917205181861,0.8369123567216267
BG01137,61.12849725213499,-0.6684286425191218,0.5507441156272207,-1.2136827676458692,0.2248688872688449,0.8369123567216267
BG01346,218.62142587069863,0.7482446463913693,0.6091714194269712,1.2282990017739506,0.21933474558461608,0.8369123567216267
BG00563,17.22074590709063,0.9726314239588844,0.8082864925144776,1.203325099412648,0.2288505398898374,0.8472710827982529
BG00452,474.72002514220253,-0.7630782167045953,0.6334070649251918,-1.2047200906966806,0.22831137743531882,0.8472710827982529
BG00175,1458.1544416895076,-0.8596223998317258,0.7166017635615073,-1.1995817531335768,0.2303018166263615,0.8491555771866519
BG01267,25.081797960965236,-0.7205261600618057,0.6009377364463849,-1.1990030187197112,0.2305267718135584,0.8491555771866519
BG00530,304.29304685734627,-0.7108143545174755,0.5939940827652858,-1.1966690833153482,0.23143556202769355,0.8503503604805407
BG01743,13.895512303194636,-0.9676734224388563,0.811610431106411,-1.1922880551445054,0.23314831654186985,0.8504155152190794
BG00770,955.982558446154,-0.8859493272649208,0.749219176455018,-1.182496864878514,0.2370086087668195,0.8504155152190794
BG00950,66.4833454939348,0.6223578285133149,0.5229295474140038,1.1901370492277685,0.23399253047338964,0.8504155152190794
BG01823,10.445170900474723,0.9446405643310757,0.7944092097836306,1.1891107916389374,0.23439607231741644,0.8504155152190794
BG00446,231.29429191752544,0.5951891967496095,0.5014253675039025,1.1869945864774725,0.2352297558505203,0.8504155152190794
BG00179,62.80671437130756,-0.9159770408386039,0.7737310979048427,-1.1838441589318869,0.2364747582319704,0.8504155152190794
BG00364,11.667571791127697,0.8764011042717582,0.7416021397199763,1.1817672271046589,0.23729807503707645,0.8504155152190794
BG01192,34.19673933280754,-0.7183267301409134,0.6031753137521976,-1.1909087022683151,0.23368942788658276,0.8504155152190794
BG00435,76.22324179095509,-0.6128238027588948,0.5169284254401042,-1.185509971205679,0.23581587458736863,0.8504155152190794
BG00215,35.41562577788718,0.6398430463207816,0.5391640552376172,1.186731645229565,0.23533348853368052,0.8504155152190794
BG00681,1507.8416237949539,-0.6500107748263645,0.5521697749524919,-1.1771936898978048,0.2391182066689599,0.8548329009909991
BG00331,12.457046453117485,0.8362233935668063,0.7127968287880094,1.173158128366905,0.24073239968978244,0.8584942194819448
BG00798,60.979528089960105,-0.6168347346215918,0.528372410671867,-1.1674241920338686,0.2430391061164684,0.8634686210311081
BG01161,45.2640504053961,0.7651732965446737,0.6558199299071616,1.1667429757021752,0.24331418187130882,0.8634686210311081
BG00172,1600.6322520963695,0.6642066538483775,0.5723984385534969,1.160392148390356,0.2458891820309166,0.8704836006203981
BG00035,15.512833864552952,-0.9291120078964641,0.8055922192117726,-1.1533279315998717,0.24877580970811664,0.871042839730411
BG00804,40.198816096361234,0.6978845599970321,0.6054434918521108,1.152683230374044,0.24904042702945084,0.871042839730411
BG00870,92.6891050537911,-0.710260911780052,0.613938158704658,-1.1568932500931763,0.2473159768116815,0.871042839730411
BG00033,17.88722908857442,-0.8921969453695078,0.7724481835961785,-1.1550249768415943,0.24808019844925666,0.871042839730411
BG01679,11.179311296675031,-0.8402306108199553,0.7252731946067172,-1.1585022265652245,0.24665914356137597,0.871042839730411
BG00251,143.58592244246182,-0.6926945957060783,0.6022930613262661,-1.1500955932992907,0.25010450118368144,0.8726667847056511
BG01676,16.117486452341048,0.7515621926625782,0.6579397272938191,1.1422964163508396,0.25333083035194126,0.8816732306154778
BG00984,47.091758435231164,-0.7319354909832776,0.6431622925390812,-1.1380261241587049,0.2551095739444097,0.8816732306154778
BG01120,22.695506267495038,-0.6488438957709899,0.5697495391809219,-1.1388230286307468,0.25477697472849825,0.8816732306154778
BG01355,274.6292836285402,0.5268143641036452,0.4619184259217002,1.1404922049871757,0.25408129838791726,0.8816732306154778
BG00662,53.647185140478705,0.6932415398093453,0.6102555729877595,1.1359855943884194,0.25596259333595406,0.8825250552223061
BG00282,329.76763312152923,-0.6319531023279369,0.5588122341697168,-1.1308863043538993,0.25810294843894677,0.8871911831278673
BG01898,14.274833050806032,0.9087253332834174,0.8043772490990001,1.1297253052610574,0.25859199087015283,0.8871911831278673
BG01174,10.616138661400884,-0.8065754420480221,0.7147869182812971,-1.1284138271408635,0.2591451909480025,0.8871911831278673
BG00592,23.840999746418316,-0.7058611260825484,0.6277561295637448,-1.12441932916383,0.2608351758257311,0.8908807061653493
BG00003,117.23711805460111,-0.689621312039045,0.6272100324043939,-1.09950618837425,0.2715473362055867,0.8942116399895176
BG01207,28.12862141007552,-0.7387248982951437,0.6691316197669571,-1.1040053652709227,0.2695908103064737,0.8942116399895176
BG01068,852.3381957351829,-0.5452501788797111,0.48704220313299046,-1.1195132072175404,0.2629212596824243,0.8942116399895176
BG01804,89.90528580433887,0.7499800050784444,0.6830021137421851,1.0980639590839416,0.2721765616816272,0.8942116399895176
BG01734,85.78866698643384,0.5883259279292454,0.5258547072889381,1.118799394156572,0.263225730226997,0.8942116399895176
BG00097,34.67227007888349,-0.6419298306444201,0.5830766793162656,-1.1009355260052032,0.27092471885922587,0.8942116399895176
BG01878,34.278480764689846,-0.6698543758297238,0.6040794288217964,-1.1088846000536976,0.2674799680939487,0.8942116399895176
BG01452,11.03149856799678,0.7748296404998184,0.7014133398463264,1.1046690966407582,0.2693029987938943,0.8942116399895176
BG00325,34.71012987262449,-0.6323443757801025,0.5739410748679189,-1.1017583572070078,0.2705667388341296,0.8942116399895176
BG00307,11.17305385160077,0.8035352604022807,0.7207296748920347,1.114891322495706,0.26489699568462055,0.8942116399895176
BG00777,148.23023954375583,-0.6849862431138912,0.6209686644823001,-1.1030930903493534,0.2699867411662732,0.8942116399895176
BG00691,104.89878696481179,0.6084379422832434,0.5454958651040127,1.1153850674325996,0.26468544574015274,0.8942116399895176
BG01657,30.391266045727686,0.7601215059357237,0.6853578798849002,1.1090869868795838,0.2673926581162416,0.8942116399895176
BG01025,79.0736547612097,0.820723196478959,0.7364246698052422,1.114469992831732,0.2650776106932774,0.8942116399895176
BG01095,1666.7290332864438,-0.8121756926667795,0.7339978485997054,-1.1065096365285252,0.2685059953659714,0.8942116399895176
BG01541,49.97553019254379,-0.8353917758678613,0.7609157146136212,-1.0978768867877273,0.2722582519005885,0.8942116399895176
BG01891,20.129134757567048,0.7438644898455811,0.6704713808331428,1.1094649393106657,0.2672296613418539,0.8942116399895176
BG01813,53.38403516332651,0.629570676315022,0.579686580786704,1.0860535627038654,0.2774552955746564,0.8942966918299418
BG00030,16.91895505060854,0.777372526929885,0.7104632294485566,1.0941770027046462,0.2738773555942545,0.8942966918299418
BG00771,34.29166756870179,-0.6412957070161329,0.5916034860526638,-1.0839958217539063,0.27836665141132866,0.8942966918299418
BG01834,39.66863536577706,0.8645305140667311,0.8003779924687544,1.0801527805632176,0.28007415153653903,0.8942966918299418
BG00113,649.4037274595767,0.6209000103039333,0.5724690767970853,1.084600086659379,0.27809881662800207,0.8942966918299418
BG00347,600.2189146735678,-0.6501141486769831,0.6012783969229674,-1.0812198675421103,0.2795993224340608,0.8942966918299418
BG00889,35.98587536744487,0.6458488864651749,0.5981726878526886,1.0797030683290367,0.28027442713020856,0.8942966918299418
BG00371,523.4132940970188,0.5543710276109207,0.5121637409414573,1.0824097515999045,0.27907049711520027,0.8942966918299418
BG01173,47.2383002313272,-0.6505879529716121,0.5989116385329982,-1.086283703828485,0.27735349454649694,0.8942966918299418
BG00782,70.21963466178485,-0.6471634284192224,0.5991017491790958,-1.0802228992086602,0.2800429335473623,0.8942966918299418
BG01201,72.12375918867234,0.5416694136327828,0.5015772486427128,1.079932184122308,0.2801723801683206,0.8942966918299418
BG00395,2136.138320540236,0.4938844725388351,0.4558724201104703,1.083383093057381,0.2786384168903362,0.8942966918299418
BG01717,204.62168934382547,0.5246828991329133,0.47870405707337066,1.0960485740201185,0.2730575179716055,0.8942966918299418
BG00965,9.51466148924987,-0.9744431462365278,0.9049860448199493,-1.0767493618428088,0.2815922534327203,0.8943168506595666
BG00343,68.55213082334645,0.6754297759566112,0.6295862686316119,1.0728152909443829,0.28335399873131284,0.8943168506595666
BG00507,73.76298015169228,0.5571381105768136,0.5177771745179062,1.076019063790434,0.2819187305645149,0.8943168506595666
BG01399,279.10146331677515,0.5856569438478869,0.5450443153088893,1.0745125256759747,0.28259303389555224,0.8943168506595666
BG01498,29.60995997255613,0.6183965646974519,0.5757048799735704,1.074155502600293,0.28275299205517246,0.8943168506595666
BG00398,50.101207888242016,0.6678430012451606,0.6234656309511399,1.0711785350963452,0.28408916110655935,0.894696384004424
BG00222,19.114478333841735,0.7460417783996665,0.6978816279353102,1.069009053307276,0.28506558999303144,0.8953516558572986
BG01645,10.408946182504607,-0.7631530364938957,0.7145738020815523,-1.0679835088703675,0.28552795073387394,0.8953516558572986
BG00658,82.04010958177697,0.6519571126214213,0.6117140968354187,1.0657872950683853,0.2865198054115725,0.8965297137071785
BG01084,38.283047098162605,0.6833248699609525,0.6467559727097445,1.0565420325350743,0.29072064806214526,0.8980860784085379
BG01247,341.40958677743487,-0.4930893939830215,0.4659243682935498,-1.058303509191768,0.2899170936111013,0.8980860784085379
BG00403,19.983311438549546,-0.7227411503591898,0.6803810152599301,-1.0622594313321287,0.28811792610301723,0.8980860784085379
BG00401,35.72413043380346,0.6364338104553356,0.6009420965765822,1.0590601225657863,0.28957239948074365,0.8980860784085379
BG01329,18.1584253278404,0.7605051448570018,0.71729122496833,1.0602459898914556,0.2890327034575706,0.8980860784085379
BG01714,305.9632375937324,0.5943461899900494,0.5621928493938121,1.0571927242242707,0.2904236397112204,0.8980860784085379
BG00528,111.46321162392347,0.6422051242389933,0.6135089660712357,1.0467738203591725,0.2952039074762508,0.9037201641499695
BG01181,55.200599014732745,-0.5794913100170442,0.5535467888231759,-1.046869608346976,0.2951597205886076,0.9037201641499695
BG00944,27.843700689744434,0.611487788240944,0.5895597597525449,1.0371939029515902,0.2996454989924293,0.9037201641499695
BG01048,68.90145835601645,-0.554839040388035,0.5360209498543005,-1.0351070056848517,0.3006189412017768,0.9037201641499695
